,price,volume
2021-02-13 10:00:00+00:00,0.99997994,90880.46852813597
2021-02-13 10:30:00+00:00,0.99987143,291093.06003115367
2021-02-13 11:00:00+00:00,0.99899469,1359944.0007516732
2021-02-13 11:30:00+00:00,0.99966071,453079.9757058997
2021-02-13 12:00:00+00:00,0.99982375,493620.09960555285
2021-02-13 12:30:00+00:00,0.99949714,388875.10384888144
2021-02-13 13:00:00+00:00,0.99996632,216710.41463927983
2021-02-13 13:30:00+00:00,1.00001767,76972.6974787655
2021-02-13 14:00:00+00:00,0.99993736,136620.1262368792
2021-02-13 14:30:00+00:00,0.99963962,290336.8106598706
2021-02-13 15:00:00+00:00,0.99999056,469064.0056819448
2021-02-13 15:30:00+00:00,1.00001705,376695.2921362539
2021-02-13 16:00:00+00:00,1.00003059,422914.85337290645
2021-02-13 16:30:00+00:00,1.00000151,346629.761528453
2021-02-13 17:00:00+00:00,1.00010865,480042.80972628406
2021-02-13 17:30:00+00:00,0.99982228,429212.1735454433
2021-02-13 18:00:00+00:00,1.0002421,467315.70826379326
2021-02-13 18:30:00+00:00,0.99996303,564885.0891998577
2021-02-13 19:00:00+00:00,1.00006384,130125.02767806216
2021-02-13 19:30:00+00:00,1.00009623,256882.3538595542
2021-02-13 20:00:00+00:00,1.0003248,245818.7804429843
2021-02-13 20:30:00+00:00,0.99976816,370281.13851845905
2021-02-13 21:00:00+00:00,0.99984293,808910.0329796001
2021-02-13 21:30:00+00:00,0.99991124,242412.0974240044
2021-02-13 22:00:00+00:00,0.9999582,203058.13107558532
2021-02-13 22:30:00+00:00,0.99994753,222836.62564221976
2021-02-13 23:00:00+00:00,0.99983291,349002.5660301314
2021-02-13 23:30:00+00:00,0.99995384,107960.43501170268
2021-02-14 00:00:00+00:00,0.99982939,187546.09808507373
2021-02-14 00:30:00+00:00,1.00005635,151532.50768797507
2021-02-14 01:00:00+00:00,0.9999093,119354.05726672836
2021-02-14 01:30:00+00:00,1.00002833,503924.1036208581
2021-02-14 02:00:00+00:00,0.99985811,134066.82985358138
2021-02-14 02:30:00+00:00,1.00001428,118560.11355097633
2021-02-14 03:00:00+00:00,0.99993914,125748.50921298013
2021-02-14 03:30:00+00:00,0.99996167,178341.18748193755
2021-02-14 04:00:00+00:00,1.00005874,333619.2198388197
2021-02-14 04:30:00+00:00,1.00022741,74879.60365934893
2021-02-14 05:00:00+00:00,0.99994162,179878.88404628035
2021-02-14 05:30:00+00:00,0.99998748,194409.48960358425
2021-02-14 06:00:00+00:00,1.00007843,375807.68052467174
2021-02-14 06:30:00+00:00,0.99996658,176594.87094251794
2021-02-14 07:00:00+00:00,0.99996169,155216.1607679995
2021-02-14 07:30:00+00:00,1.0000422,76756.40462456545
2021-02-14 08:00:00+00:00,0.99996686,134388.8993955794
2021-02-14 08:30:00+00:00,1.00009227,159515.62377674304
2021-02-14 09:00:00+00:00,1.0000256,479838.73775049456
2021-02-14 09:30:00+00:00,1.0001378,304978.44037732563
